created_at,value_ultrasonic,value_matchface,hour
2024-11-02 10:51:43,0,0,10
2024-11-02 10:51:48,0,0,10
2024-11-02 10:51:53,0,0,10
2024-11-02 10:51:58,0,0,10
2024-11-02 10:52:04,0,0,10
2024-11-02 10:52:09,0,0,10
2024-11-02 10:52:14,0,0,10
2024-11-02 10:52:19,0,0,10
2024-11-02 10:52:26,0,0,10
2024-11-02 10:52:30,0,0,10
2024-11-02 10:52:35,0,0,10
2024-11-02 10:52:41,0,0,10
2024-11-02 10:52:46,0,0,10
2024-11-02 10:52:51,0,0,10
2024-11-02 10:52:56,0,0,10
2024-11-02 10:53:02,0,0,10
2024-11-02 10:53:07,0,0,10
2024-11-02 10:53:12,0,0,10
2024-11-02 10:53:17,0,0,10
2024-11-02 10:53:23,0,0,10
2024-11-02 10:53:28,0,0,10
2024-11-02 10:53:33,0,0,10
2024-11-02 10:53:39,0,0,10
2024-11-02 10:53:44,0,0,10
2024-11-02 10:53:49,0,0,10
2024-11-02 10:53:54,0,0,10
2024-11-02 10:54:00,0,0,10
2024-11-02 10:54:05,0,0,10
2024-11-02 10:54:11,0,0,10
2024-11-02 10:54:16,0,0,10
2024-11-02 10:54:21,0,0,10
2024-11-02 10:54:26,0,0,10
2024-11-02 10:54:31,0,0,10
2024-11-02 10:54:37,0,0,10
2024-11-02 10:54:42,0,0,10
2024-11-02 10:54:47,0,0,10
2024-11-02 10:54:53,0,0,10
2024-11-02 10:54:58,0,0,10
2024-11-02 10:55:03,0,0,10
2024-11-02 10:55:08,0,0,10
2024-11-02 10:55:14,0,0,10
2024-11-02 10:55:19,0,0,10
2024-11-02 10:55:24,0,0,10
2024-11-02 10:55:29,0,0,10
2024-11-02 10:55:35,0,0,10
2024-11-02 10:55:40,0,0,10
2024-11-02 10:55:45,0,0,10
2024-11-02 10:55:51,0,0,10
2024-11-02 10:55:56,0,0,10
2024-11-02 10:56:01,0,0,10
2024-11-02 10:56:07,0,0,10
2024-11-02 10:56:12,0,0,10
2024-11-02 10:56:17,0,0,10
2024-11-02 10:56:22,0,0,10
2024-11-02 10:56:28,0,0,10
2024-11-02 10:56:33,0,0,10
2024-11-02 10:56:38,0,0,10
2024-11-02 10:56:43,0,0,10
2024-11-02 10:56:49,0,0,10
2024-11-02 10:56:54,0,0,10
2024-11-02 10:56:59,0,0,10
2024-11-02 10:57:05,0,0,10
2024-11-02 10:57:10,0,0,10
2024-11-02 10:57:15,0,0,10
2024-11-02 10:57:20,0,0,10
2024-11-02 10:57:26,0,0,10
2024-11-02 10:57:31,0,0,10
2024-11-02 10:57:36,0,0,10
2024-11-02 10:57:42,0,0,10
2024-11-02 10:57:47,0,0,10
2024-11-02 10:57:52,0,0,10
2024-11-02 10:57:57,0,0,10
2024-11-02 10:58:03,0,0,10
2024-11-02 10:58:08,0,0,10
2024-11-02 10:58:13,0,0,10
2024-11-02 10:58:19,0,0,10
2024-11-02 10:58:24,0,0,10
2024-11-02 10:58:29,0,0,10
2024-11-02 10:58:34,0,0,10
2024-11-02 10:58:40,0,0,10
2024-11-02 10:58:45,0,0,10
2024-11-02 10:58:50,0,0,10
2024-11-02 10:58:55,0,0,10
2024-11-02 10:59:01,0,0,10
2024-11-02 10:59:06,0,0,10
2024-11-02 10:59:11,0,0,10
2024-11-02 10:59:17,0,0,10
2024-11-02 10:59:22,0,0,10
2024-11-02 10:59:27,0,0,10
2024-11-02 10:59:32,0,0,10
2024-11-02 10:59:38,0,0,10
2024-11-02 10:59:43,0,0,10
2024-11-02 10:59:48,0,0,10
2024-11-02 10:59:54,0,0,10
2024-11-02 10:59:59,0,0,10
2024-11-02 11:00:04,0,0,11
2024-11-02 11:00:09,0,0,11
2024-11-02 11:00:15,0,0,11
2024-11-02 11:00:20,0,0,11
2024-11-02 11:00:25,0,0,11
2024-11-02 11:00:31,0,0,11
2024-11-02 11:00:36,0,0,11
2024-11-02 11:00:42,0,0,11
2024-11-02 11:00:46,0,0,11
2024-11-02 11:00:52,0,0,11
2024-11-02 11:00:57,0,0,11
2024-11-02 11:01:02,0,0,11
2024-11-02 11:01:07,0,0,11
2024-11-02 11:01:13,0,0,11
2024-11-02 11:01:18,0,0,11
2024-11-02 11:01:23,0,0,11
2024-11-02 11:01:29,0,0,11
2024-11-02 11:01:34,0,0,11
2024-11-02 11:01:39,0,0,11
2024-11-02 11:01:44,0,0,11
2024-11-02 11:01:50,1,0,11
2024-11-02 11:01:55,0,0,11
2024-11-02 11:02:00,0,0,11
2024-11-02 11:02:06,0,0,11
2024-11-02 11:02:11,0,0,11
2024-11-02 11:02:16,0,0,11
2024-11-02 11:02:21,0,0,11
2024-11-02 11:02:27,0,0,11
2024-11-02 11:02:32,0,0,11
2024-11-02 11:02:37,0,0,11
2024-11-02 11:02:42,0,0,11
2024-11-02 11:02:48,0,0,11
2024-11-02 11:02:53,0,0,11
2024-11-02 11:02:58,0,0,11
2024-11-02 11:03:04,0,0,11
2024-11-02 11:03:09,0,0,11
2024-11-02 11:03:14,0,0,11
2024-11-02 11:03:20,1,0,11
2024-11-02 11:03:25,1,0,11
2024-11-02 11:03:30,1,0,11
2024-11-02 11:03:35,1,0,11
2024-11-02 11:03:41,1,0,11
2024-11-02 11:03:46,0,0,11
2024-11-02 11:03:51,0,0,11
2024-11-02 11:03:56,0,0,11
2024-11-02 11:04:02,0,0,11
2024-11-02 11:04:07,0,0,11
2024-11-02 11:04:12,0,0,11
2024-11-02 11:04:17,0,0,11
2024-11-02 11:04:23,0,0,11
2024-11-02 11:04:29,0,0,11
2024-11-02 11:04:33,0,0,11
2024-11-02 11:04:38,0,0,11
2024-11-02 11:04:44,0,0,11
2024-11-02 11:04:49,0,0,11
2024-11-02 11:04:54,0,0,11
2024-11-02 11:05:00,0,0,11
2024-11-02 11:05:05,0,0,11
2024-11-02 11:05:10,0,0,11
2024-11-02 11:05:16,0,0,11
2024-11-02 11:05:21,0,0,11
2024-11-02 11:05:26,0,0,11
2024-11-02 11:05:31,0,0,11
2024-11-02 11:05:37,0,0,11
2024-11-02 11:05:42,0,0,11
2024-11-02 11:05:47,0,0,11
2024-11-02 11:05:53,0,0,11
2024-11-02 11:05:58,0,0,11
2024-11-02 11:06:03,0,0,11
2024-11-02 11:06:08,0,0,11
2024-11-02 11:06:14,0,0,11
2024-11-02 11:06:19,0,0,11
2024-11-02 11:06:24,0,0,11
2024-11-02 11:06:30,0,0,11
2024-11-02 11:06:35,0,0,11
2024-11-02 11:06:40,0,0,11
2024-11-02 11:06:45,0,0,11
2024-11-02 11:06:51,0,0,11
2024-11-02 11:06:56,0,0,11
2024-11-02 11:07:01,0,0,11
2024-11-02 11:07:06,0,0,11
2024-11-02 11:07:12,0,0,11
2024-11-02 11:07:17,0,0,11
2024-11-02 11:07:22,0,0,11
2024-11-02 11:07:27,0,0,11
2024-11-02 11:07:33,0,0,11
2024-11-02 11:07:38,0,0,11
2024-11-02 11:07:43,0,0,11
2024-11-02 11:07:48,1,0,11
2024-11-02 11:07:54,0,0,11
2024-11-02 11:07:59,0,0,11
2024-11-02 11:08:04,0,0,11
2024-11-02 11:08:10,0,0,11
2024-11-02 11:08:15,0,0,11
2024-11-02 11:08:20,0,0,11
2024-11-02 11:08:25,0,0,11
2024-11-02 11:08:31,0,0,11
2024-11-02 11:08:36,0,0,11
2024-11-02 11:08:41,0,0,11
2024-11-02 11:08:46,0,0,11
2024-11-02 11:08:52,0,0,11
2024-11-02 11:08:57,0,0,11
2024-11-02 11:09:02,0,0,11
2024-11-02 11:09:07,0,0,11
2024-11-02 11:09:13,0,0,11
2024-11-02 11:09:18,0,0,11
2024-11-02 11:09:23,0,0,11
2024-11-02 11:09:29,0,0,11
2024-11-02 11:09:34,0,0,11
2024-11-02 11:09:39,0,0,11
2024-11-02 11:09:44,0,0,11
2024-11-02 11:09:50,0,0,11
2024-11-02 11:09:55,0,0,11
2024-11-02 11:10:00,0,0,11
2024-11-02 11:10:06,0,0,11
2024-11-02 11:10:11,0,0,11
2024-11-02 11:10:16,0,0,11
2024-11-02 11:10:21,0,0,11
2024-11-02 11:10:27,0,0,11
2024-11-02 11:10:32,0,0,11
2024-11-02 11:10:37,0,0,11
2024-11-02 11:10:43,0,0,11
2024-11-02 11:10:48,0,0,11
2024-11-02 11:10:53,0,0,11
2024-11-02 11:10:58,0,0,11
2024-11-02 11:11:04,0,0,11
2024-11-02 11:11:09,0,0,11
2024-11-02 11:11:14,0,0,11
2024-11-02 11:11:20,0,0,11
2024-11-02 11:11:25,0,0,11
2024-11-02 11:11:30,0,0,11
2024-11-02 11:11:35,0,0,11
2024-11-02 11:11:41,0,0,11
2024-11-02 11:11:46,0,0,11
2024-11-02 11:11:51,0,0,11
2024-11-02 11:11:57,0,0,11
2024-11-02 11:12:02,0,0,11
2024-11-02 11:12:07,0,0,11
2024-11-02 11:12:13,0,0,11
2024-11-02 11:12:18,0,0,11
2024-11-02 11:12:23,0,0,11
2024-11-02 11:12:28,0,0,11
2024-11-02 11:12:34,0,0,11
2024-11-02 11:12:39,0,0,11
2024-11-02 11:12:44,0,0,11
2024-11-02 11:12:50,0,0,11
2024-11-02 11:12:55,0,0,11
2024-11-02 11:13:00,1,0,11
2024-11-02 11:13:05,0,0,11
2024-11-02 11:13:11,0,0,11
2024-11-02 11:13:16,0,0,11
2024-11-02 11:13:21,0,0,11
2024-11-02 11:13:27,0,0,11
2024-11-02 11:13:32,0,0,11
2024-11-02 11:13:37,0,0,11
2024-11-02 11:13:42,0,0,11
2024-11-02 11:13:48,0,0,11
2024-11-02 11:13:53,0,0,11
2024-11-02 11:13:58,0,0,11
2024-11-02 11:14:03,0,0,11
2024-11-02 11:14:09,0,0,11
2024-11-02 11:14:14,0,0,11
2024-11-02 11:14:19,0,0,11
2024-11-02 11:14:25,0,0,11
2024-11-02 11:14:30,0,0,11
2024-11-02 11:14:35,0,0,11
2024-11-02 11:14:40,0,0,11
2024-11-02 11:14:46,0,0,11
2024-11-02 11:14:51,0,0,11
2024-11-02 11:14:56,0,0,11
2024-11-02 11:15:01,0,0,11
2024-11-02 11:15:07,0,0,11
2024-11-02 11:15:12,0,0,11
2024-11-02 11:15:17,0,0,11
2024-11-02 11:15:22,0,0,11
2024-11-02 11:15:28,0,0,11
2024-11-02 11:15:33,0,0,11
2024-11-02 11:15:38,0,0,11
2024-11-02 11:15:44,0,0,11
2024-11-02 11:15:49,0,0,11
2024-11-02 11:15:54,0,0,11
2024-11-02 11:16:00,0,0,11
2024-11-02 11:16:05,0,0,11
2024-11-02 11:16:10,0,0,11
2024-11-02 11:16:15,0,0,11
2024-11-02 11:16:21,0,0,11
2024-11-02 11:16:26,0,0,11
2024-11-02 11:16:31,0,0,11
2024-11-02 11:16:37,0,0,11
2024-11-02 11:16:42,0,0,11
2024-11-02 11:16:47,0,0,11
2024-11-02 11:16:52,0,0,11
2024-11-02 11:16:58,0,0,11
2024-11-02 11:17:03,0,0,11
2024-11-02 11:17:08,0,0,11
2024-11-02 11:17:13,0,0,11
2024-11-02 11:17:19,0,0,11
2024-11-02 11:17:24,0,0,11
2024-11-02 11:17:29,0,0,11
2024-11-02 11:17:34,0,0,11
2024-11-02 11:17:40,0,0,11
2024-11-02 11:17:45,0,0,11
2024-11-02 11:17:50,0,0,11
2024-11-02 11:17:56,0,0,11
2024-11-02 11:18:01,0,0,11
2024-11-02 11:18:06,0,0,11
2024-11-02 11:18:11,0,0,11
2024-11-02 11:18:17,0,0,11
2024-11-02 11:18:22,0,0,11
2024-11-02 11:18:27,0,0,11
2024-11-02 11:18:33,0,0,11
2024-11-02 11:18:38,0,0,11
2024-11-02 11:18:43,0,0,11
2024-11-02 11:18:48,0,0,11
2024-11-02 11:18:54,0,0,11
2024-11-02 11:18:59,0,0,11
2024-11-02 11:19:04,1,0,11
2024-11-02 11:19:09,0,0,11
2024-11-02 11:19:15,1,0,11
2024-11-02 11:19:20,0,0,11
2024-11-02 11:19:25,0,0,11
2024-11-02 11:19:31,0,0,11
2024-11-02 11:19:36,1,0,11
2024-11-02 11:19:46,1,0,11
2024-11-02 11:19:54,1,0,11
2024-11-02 11:20:06,1,0,11
2024-11-02 11:20:14,1,0,11
2024-11-02 11:20:27,1,0,11
2024-11-02 11:20:34,1,0,11
2024-11-02 11:20:47,1,0,11
2024-11-02 11:20:54,1,0,11
2024-11-02 11:21:07,0,0,11
2024-11-02 11:21:15,0,0,11
2024-11-02 11:21:20,0,0,11
2024-11-02 11:21:25,0,0,11
2024-11-02 11:21:30,0,0,11
2024-11-02 11:21:36,0,0,11
2024-11-02 11:21:41,0,0,11
2024-11-02 11:21:46,0,0,11
2024-11-02 11:21:51,0,0,11
2024-11-02 11:21:57,0,0,11
2024-11-02 11:22:02,0,0,11
2024-11-02 11:22:07,0,0,11
2024-11-02 11:22:13,0,0,11
2024-11-02 11:22:18,1,0,11
2024-11-02 11:22:23,0,0,11
2024-11-02 11:22:28,1,0,11
2024-11-02 11:22:34,1,0,11
2024-11-02 11:22:39,0,0,11
2024-11-02 11:22:44,0,0,11
2024-11-02 11:22:50,1,0,11
2024-11-02 11:22:55,0,0,11
2024-11-02 11:23:00,0,0,11
2024-11-02 11:23:05,0,0,11
2024-11-02 11:23:11,0,0,11
2024-11-02 11:23:16,0,0,11
2024-11-02 11:23:21,0,0,11
2024-11-02 11:23:27,0,0,11
2024-11-02 11:23:32,0,0,11
2024-11-02 11:23:37,0,0,11
2024-11-02 11:23:42,0,0,11
2024-11-02 11:23:48,0,0,11
2024-11-02 11:23:53,0,0,11
2024-11-02 11:23:58,0,0,11
2024-11-02 11:24:04,0,0,11
2024-11-02 11:24:09,0,0,11
2024-11-02 11:24:14,0,0,11
2024-11-02 11:24:19,0,0,11
2024-11-02 11:24:25,0,0,11
2024-11-02 11:24:30,0,0,11
2024-11-02 11:24:35,0,0,11
2024-11-02 11:24:41,0,0,11
2024-11-02 11:24:46,0,0,11
2024-11-02 11:24:51,0,0,11
2024-11-02 11:24:56,0,0,11
2024-11-02 11:25:02,0,0,11
2024-11-02 11:25:07,0,0,11
2024-11-02 11:25:12,0,0,11
2024-11-02 11:25:18,0,0,11
2024-11-02 11:25:23,0,0,11
2024-11-02 11:25:28,0,0,11
2024-11-02 11:25:33,0,0,11
2024-11-02 11:25:39,0,0,11
2024-11-02 11:25:44,0,0,11
2024-11-02 11:25:49,0,0,11
2024-11-02 11:25:54,0,0,11
2024-11-02 11:26:00,0,0,11
2024-11-02 11:26:05,0,0,11
2024-11-02 11:26:11,0,0,11
2024-11-02 11:26:16,0,0,11
2024-11-02 11:26:21,0,0,11
2024-11-02 11:26:26,0,0,11
2024-11-02 11:26:32,0,0,11
2024-11-02 11:26:37,0,0,11
2024-11-02 11:26:42,0,0,11
2024-11-02 11:26:47,0,0,11
2024-11-02 11:26:53,0,0,11
2024-11-02 11:26:58,0,0,11
2024-11-02 11:27:03,0,0,11
2024-11-02 11:27:08,0,0,11
2024-11-02 11:27:14,0,0,11
2024-11-02 11:27:19,0,0,11
2024-11-02 11:27:24,0,0,11
2024-11-02 11:27:29,0,0,11
2024-11-02 11:27:35,0,0,11
2024-11-02 11:27:40,0,0,11
2024-11-02 11:27:45,0,0,11
2024-11-02 11:27:51,0,0,11
2024-11-02 11:27:56,0,0,11
2024-11-02 11:28:01,0,0,11
2024-11-02 11:28:06,0,0,11
2024-11-02 11:28:12,0,0,11
2024-11-02 11:28:17,0,0,11
2024-11-02 11:28:22,0,0,11
2024-11-02 11:28:28,0,0,11
2024-11-02 11:28:33,0,0,11
2024-11-02 11:28:38,0,0,11
2024-11-02 11:28:43,0,0,11
2024-11-02 11:28:49,0,0,11
2024-11-02 11:28:54,0,0,11
2024-11-02 11:28:59,0,0,11
2024-11-02 11:29:05,0,0,11
2024-11-02 11:29:10,1,0,11
2024-11-02 11:29:15,0,0,11
2024-11-02 11:29:20,0,0,11
2024-11-02 11:29:26,0,0,11
2024-11-02 11:29:31,0,0,11
2024-11-02 11:29:36,0,0,11
2024-11-02 11:29:41,0,0,11
2024-11-02 11:29:47,0,0,11
2024-11-02 11:29:52,0,0,11
2024-11-02 11:29:57,0,0,11
2024-11-02 11:30:03,0,0,11
2024-11-02 11:30:08,0,0,11
2024-11-02 11:30:13,0,0,11
2024-11-02 11:30:18,0,0,11
2024-11-02 11:30:24,0,0,11
2024-11-02 11:30:29,0,0,11
2024-11-02 11:30:34,0,0,11
2024-11-02 11:30:40,0,0,11
2024-11-02 11:30:45,0,0,11
2024-11-02 11:30:50,0,0,11
2024-11-02 11:30:55,0,0,11
2024-11-02 11:31:01,0,0,11
2024-11-02 11:31:06,0,0,11
2024-11-02 11:31:11,0,0,11
2024-11-02 11:31:16,0,0,11
2024-11-02 11:31:22,0,0,11
2024-11-02 11:31:27,0,0,11
2024-11-02 11:31:32,0,0,11
2024-11-02 11:31:38,1,0,11
2024-11-02 11:31:43,0,0,11
2024-11-02 11:31:48,0,0,11
2024-11-02 11:31:54,0,0,11
2024-11-02 11:31:59,0,0,11
2024-11-02 11:32:04,0,0,11
2024-11-02 11:32:09,0,0,11
2024-11-02 11:32:15,0,0,11
2024-11-02 11:32:20,0,0,11
2024-11-02 11:32:25,0,0,11
2024-11-02 11:32:31,0,0,11
2024-11-02 11:32:36,0,0,11
2024-11-02 11:32:41,1,0,11
2024-11-02 11:32:46,1,0,11
2024-11-02 11:32:52,0,0,11
2024-11-02 11:32:57,0,0,11
2024-11-02 11:33:02,0,0,11
2024-11-02 11:33:07,0,0,11
2024-11-02 11:33:13,0,0,11
2024-11-02 11:33:18,0,0,11
2024-11-02 11:33:23,0,0,11
2024-11-02 11:33:28,0,0,11
2024-11-02 11:33:34,0,0,11
2024-11-02 11:33:39,0,0,11
2024-11-02 11:33:44,0,0,11
2024-11-02 11:33:50,0,0,11
2024-11-02 11:33:55,0,0,11
2024-11-02 11:34:00,0,0,11
2024-11-02 11:34:06,0,0,11
2024-11-02 11:34:11,0,0,11
2024-11-02 11:34:16,0,0,11
2024-11-02 11:34:21,0,0,11
2024-11-02 11:34:27,0,0,11
2024-11-02 11:34:32,0,0,11
2024-11-02 11:34:37,0,0,11
2024-11-02 11:34:43,0,0,11
2024-11-02 11:34:48,0,0,11
2024-11-02 11:34:53,0,0,11
2024-11-02 11:34:58,0,0,11
2024-11-02 11:35:04,0,0,11
2024-11-02 11:35:09,1,0,11
2024-11-02 11:35:14,0,0,11
2024-11-02 11:35:19,0,0,11
2024-11-02 11:35:25,0,0,11
2024-11-02 11:35:30,0,0,11
2024-11-02 11:35:35,0,0,11
2024-11-02 11:35:41,0,0,11
2024-11-02 11:35:46,0,0,11
2024-11-02 11:35:51,0,0,11
2024-11-02 11:35:56,0,0,11
2024-11-02 11:36:02,0,0,11
2024-11-02 11:36:07,0,0,11
2024-11-02 11:36:12,0,0,11
2024-11-02 11:36:17,0,0,11
2024-11-02 11:36:23,0,0,11
2024-11-02 11:36:28,0,0,11
2024-11-02 11:36:33,0,0,11
2024-11-02 11:36:39,0,0,11
2024-11-02 11:36:44,0,0,11
2024-11-02 11:36:49,0,0,11
2024-11-02 11:36:54,0,0,11
2024-11-02 11:37:00,0,0,11
2024-11-02 11:37:05,0,0,11
2024-11-02 11:37:10,0,0,11
2024-11-02 11:37:15,0,0,11
2024-11-02 11:37:21,0,0,11
2024-11-02 11:37:26,0,0,11
2024-11-02 11:37:31,0,0,11
2024-11-02 11:37:37,0,0,11
2024-11-02 11:37:42,0,0,11
2024-11-02 11:37:47,0,0,11
2024-11-02 11:37:53,0,0,11
2024-11-02 11:37:58,0,0,11
2024-11-02 11:38:03,0,0,11
2024-11-02 11:38:10,0,0,11
2024-11-02 11:38:16,0,0,11
2024-11-02 11:38:19,0,0,11
2024-11-02 11:38:24,0,0,11
2024-11-02 11:38:29,0,0,11
2024-11-02 11:38:35,0,0,11
2024-11-02 11:38:40,0,0,11
2024-11-02 11:38:45,0,0,11
2024-11-02 11:38:51,0,0,11
2024-11-02 11:38:56,0,0,11
2024-11-02 11:39:01,0,0,11
2024-11-02 11:39:06,0,0,11
2024-11-02 11:39:12,0,0,11
2024-11-02 11:39:17,0,0,11
2024-11-02 11:39:22,0,0,11
2024-11-02 11:39:27,0,0,11
2024-11-02 11:39:33,0,0,11
2024-11-02 11:39:38,0,0,11
2024-11-02 11:39:43,0,0,11
2024-11-02 11:39:49,0,0,11
2024-11-02 11:39:54,0,0,11
2024-11-02 11:39:59,0,0,11
2024-11-02 11:40:04,0,0,11
2024-11-02 11:40:10,0,0,11
2024-11-02 11:40:15,0,0,11
2024-11-02 11:40:20,0,0,11
2024-11-02 11:40:25,0,0,11
2024-11-02 11:40:31,0,0,11
2024-11-02 11:40:36,0,0,11
2024-11-02 11:40:41,0,0,11
2024-11-02 11:40:47,0,0,11
2024-11-02 11:40:52,0,0,11
2024-11-02 11:40:57,0,0,11
2024-11-02 11:41:02,0,0,11
2024-11-02 11:41:08,0,0,11
2024-11-02 11:41:13,0,0,11
2024-11-02 11:41:18,0,0,11
2024-11-02 11:41:23,0,0,11
2024-11-02 11:41:29,0,0,11
2024-11-02 11:41:34,0,0,11
2024-11-02 11:41:39,0,0,11
2024-11-02 11:41:45,0,0,11
2024-11-02 11:41:50,0,0,11
2024-11-02 11:41:55,0,0,11
2024-11-02 11:42:00,0,0,11
2024-11-02 11:42:06,0,0,11
2024-11-02 11:42:11,0,0,11
2024-11-02 11:42:16,0,0,11
2024-11-02 11:42:21,0,0,11
2024-11-02 11:42:27,0,0,11
2024-11-02 11:42:32,0,0,11
2024-11-02 11:42:37,0,0,11
2024-11-02 11:42:43,0,0,11
2024-11-02 11:42:48,0,0,11
2024-11-02 11:42:53,0,0,11
2024-11-02 11:42:58,0,0,11
2024-11-02 11:43:04,0,0,11
2024-11-02 11:43:09,0,0,11
2024-11-02 11:43:14,0,0,11
2024-11-02 11:43:20,0,0,11
2024-11-02 11:43:25,0,0,11
2024-11-02 11:43:30,0,0,11
2024-11-02 11:43:35,0,0,11
2024-11-02 11:43:41,0,0,11
2024-11-02 11:43:46,0,0,11
2024-11-02 11:43:51,0,0,11
2024-11-02 11:43:57,0,0,11
2024-11-02 11:44:02,0,0,11
2024-11-02 11:44:07,0,0,11
2024-11-02 11:44:12,0,0,11
2024-11-02 11:44:18,0,0,11
2024-11-02 11:44:23,0,0,11
2024-11-02 11:44:28,0,0,11
2024-11-02 11:44:34,0,0,11
2024-11-02 11:44:39,0,0,11
2024-11-02 11:44:44,0,0,11
2024-11-02 11:44:49,0,0,11
2024-11-02 11:44:55,0,0,11
2024-11-02 11:45:00,0,0,11
2024-11-02 11:45:05,0,0,11
2024-11-02 11:45:10,0,0,11
2024-11-02 11:45:16,0,0,11
2024-11-02 11:45:21,0,0,11
2024-11-02 11:45:26,0,0,11
2024-11-02 11:45:32,0,0,11
2024-11-02 11:45:37,0,0,11
2024-11-02 11:45:42,0,0,11
2024-11-02 11:45:47,0,0,11
2024-11-02 11:45:53,0,0,11
2024-11-02 11:45:58,0,0,11
2024-11-02 11:46:03,0,0,11
2024-11-02 11:46:10,0,0,11
2024-11-02 11:46:14,0,0,11
2024-11-02 11:46:19,0,0,11
2024-11-02 11:46:24,0,0,11
2024-11-02 11:46:30,0,0,11
2024-11-02 11:46:35,0,0,11
2024-11-02 11:46:40,0,0,11
2024-11-02 11:46:46,0,0,11
2024-11-02 11:46:51,0,0,11
2024-11-02 11:46:56,0,0,11
2024-11-02 11:47:01,0,0,11
2024-11-02 11:47:07,0,0,11
2024-11-02 11:47:12,0,0,11
2024-11-02 11:47:17,0,0,11
2024-11-02 11:47:22,0,0,11
2024-11-02 11:47:28,0,0,11
2024-11-02 11:47:33,0,0,11
2024-11-02 11:47:38,0,0,11
2024-11-02 11:47:44,0,0,11
2024-11-02 11:47:49,0,0,11
2024-11-02 11:47:54,0,0,11
2024-11-02 11:47:59,0,0,11
2024-11-02 11:48:05,0,0,11
2024-11-02 11:48:10,0,0,11
2024-11-02 11:48:15,0,0,11
2024-11-02 11:48:20,0,0,11
2024-11-02 11:48:26,0,0,11
2024-11-02 11:48:31,0,0,11
2024-11-02 11:48:36,0,0,11
2024-11-02 11:48:42,0,0,11
2024-11-02 11:48:47,0,0,11
2024-11-02 11:48:52,0,0,11
2024-11-02 11:48:57,0,0,11
2024-11-02 11:49:03,0,0,11
2024-11-02 11:49:08,0,0,11
2024-11-02 11:49:13,0,0,11
2024-11-02 11:49:18,0,0,11
2024-11-02 11:49:24,0,0,11
2024-11-02 11:49:29,0,0,11
2024-11-02 11:49:34,0,0,11
2024-11-02 11:49:40,0,0,11
2024-11-02 11:49:45,0,0,11
2024-11-02 11:49:50,0,0,11
2024-11-02 11:49:55,0,0,11
2024-11-02 11:50:01,0,0,11
2024-11-02 11:50:06,0,0,11
2024-11-02 11:50:11,0,0,11
2024-11-02 11:50:16,0,0,11
2024-11-02 11:50:22,0,0,11
2024-11-02 11:50:27,0,0,11
2024-11-02 11:50:32,0,0,11
2024-11-02 11:50:38,0,0,11
2024-11-02 11:50:43,0,0,11
2024-11-02 11:50:48,0,0,11
2024-11-02 11:50:54,0,0,11
2024-11-02 11:50:59,0,0,11
2024-11-02 11:51:04,0,0,11
2024-11-02 11:51:09,0,0,11
2024-11-02 11:51:15,0,0,11
2024-11-02 11:51:20,0,0,11
2024-11-02 11:51:25,0,0,11
2024-11-02 11:51:30,0,0,11
2024-11-02 11:51:36,0,0,11
2024-11-02 11:51:41,0,0,11
2024-11-02 11:51:46,0,0,11
2024-11-02 11:51:51,0,0,11
2024-11-02 11:51:57,0,0,11
2024-11-02 11:52:02,0,0,11
2024-11-02 11:52:07,0,0,11
2024-11-02 11:52:13,0,0,11
2024-11-02 11:52:18,0,0,11
2024-11-02 11:52:23,0,0,11
2024-11-02 11:52:29,0,0,11
2024-11-02 11:52:34,0,0,11
2024-11-02 11:52:39,0,0,11
2024-11-02 11:52:44,0,0,11
2024-11-02 11:52:50,0,0,11
2024-11-02 11:52:55,0,0,11
2024-11-02 11:53:00,0,0,11
2024-11-02 11:53:06,0,0,11
2024-11-02 11:53:11,0,0,11
2024-11-02 11:53:16,0,0,11
2024-11-02 11:53:21,0,0,11
2024-11-02 11:53:27,0,0,11
2024-11-02 11:53:32,0,0,11
2024-11-02 11:53:37,0,0,11
2024-11-02 11:53:42,0,0,11
2024-11-02 11:53:48,0,0,11
2024-11-02 11:53:53,0,0,11
2024-11-02 11:53:58,0,0,11
2024-11-02 11:54:04,0,0,11
2024-11-02 11:54:09,0,0,11
2024-11-02 11:54:14,0,0,11
2024-11-02 11:54:19,0,0,11
2024-11-02 11:54:25,0,0,11
2024-11-02 11:54:30,0,0,11
2024-11-02 11:54:35,0,0,11
2024-11-02 11:54:40,0,0,11
2024-11-02 11:54:46,0,0,11
2024-11-02 11:54:51,0,0,11
2024-11-02 11:54:56,0,0,11
2024-11-02 11:55:01,0,0,11
2024-11-02 11:55:07,0,0,11
2024-11-02 11:55:12,0,0,11
2024-11-02 11:55:17,0,0,11
2024-11-02 11:55:23,0,0,11
2024-11-02 11:55:28,0,0,11
2024-11-02 11:55:33,0,0,11
2024-11-02 11:55:38,0,0,11
2024-11-02 11:55:44,0,0,11
2024-11-02 11:55:49,0,0,11
2024-11-02 11:55:54,0,0,11
2024-11-02 11:55:59,0,0,11
2024-11-02 11:56:05,0,0,11
2024-11-02 11:56:10,0,0,11
2024-11-02 11:56:15,0,0,11
2024-11-02 11:56:21,0,0,11
2024-11-02 11:56:26,0,0,11
2024-11-02 11:56:31,0,0,11
2024-11-02 11:56:36,0,0,11
2024-11-02 11:56:42,0,0,11
2024-11-02 11:56:47,0,0,11
2024-11-02 11:56:52,0,0,11
2024-11-02 11:56:58,0,0,11
2024-11-02 11:57:03,0,0,11
